"","tweet","date","lat","lon","isretweet","retweeted","retweetcount","favoritecount","favorited","score"
"2746","https://t.co/pX9fNrjVej Judge to rule soon in Ohio case over transgender directive:  https://t.co/ns9gNNL3c2 #buy #essay #online","2016-09-23 14:23:48",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"2747","RT @MelindaDeslatte: Lawsuit: Transgender inmate raped at New Orleans' new jail (from @AP) https://t.co/G5HoFANzXM","2016-09-22 01:15:07",NA,NA,"TRUE","FALSE","2","0","FALSE",-1
"2748","""Blackness troubles gender ... Blackness makes for gender trouble."" https://t.co/EGS2zVegA3 https://t.co/uolCPP49V4","2016-09-16 10:07:18",NA,NA,"FALSE","FALSE","1","1","FALSE",-2
"2749","The Transgender Battle, Where Wrong is Becoming ‚ÄúRight‚Äù (video) -- https://t.co/GLbZn0o3xN via @FreedomOutpost","2016-09-17 01:01:10",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"2750","RT @StarTribune: Minneapolis police announce new transgender, gender nonconformity policy https://t.co/DQb91gdSI2","2016-09-21 20:48:40",NA,NA,"TRUE","FALSE","13","0","FALSE",0
"2751","Transgender former Navy SEAL says TSA humiliated her https://t.co/sumYTmghdP? I worked in Airports, had Security Badge. still was checked.","2016-09-22 12:35:10",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"2752","RT @WDRBNews: Henry Gleaves was sentenced to seven years in prison today for killing a transgender prostitute: https://t.co/qo2ljcTDLd | @M‚Ä¶","2016-09-22 21:38:11",NA,NA,"TRUE","FALSE","1","0","FALSE",-2
"2753","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 18:37:24",NA,NA,"TRUE","FALSE","700","0","FALSE",-2
"2754","Throwing a medical lifeline to the transgender community - CNET: Finding the right medical professionals can be‚Ä¶ https://t.co/3rsMMIXDEN","2016-09-23 18:38:15",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"2755","PrEP 4 trans/gender non-conforming persons webinar 9/27, 11 am-12:30 pm PT: https://t.co/a9atKcTBLN #PrEPTalkSF‚Ä¶ https://t.co/D6OSc55FGQ","2016-09-22 22:15:36",NA,NA,"FALSE","FALSE","0","1","FALSE",0
"2756","Jeffrey Tambor wins Emmy for #trans character in 'Transparent,' says ""Please give transgender talent a chance"" https://t.co/GhfzJVbDrI #LGBT","2016-09-20 02:23:58",NA,NA,"FALSE","FALSE","1","1","FALSE",3
"2757","PrEP 4 trans/gender non-conforming persons webinar 9/27, 11 am-12:30 pm PT: https://t.co/a9atKcTBLN #PrEPTalkSF‚Ä¶ https://t.co/D6OSc55FGQ","2016-09-22 22:15:36",NA,NA,"FALSE","FALSE","0","1","FALSE",0
"2758","@transadvocate Mormons need to be targeted for Transgender education. I'm hoping this will help.‚Ä¶ https://t.co/0cgL1drkq1","2016-09-22 15:52:55",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"2759","Go go gadget hooker... #jamiefrench #transgender #blonde #bikini https://t.co/4fIWzgG934","2016-09-22 20:16:25",NA,NA,"FALSE","FALSE","0","5","FALSE",0
"2760","#Portland converts 600 restrooms to gender-neutral, 'all-user' https://t.co/L1HCfuh3LZ #HB2 #StopTheFear #Transgender #TransRights #Progress","2016-09-23 18:32:59",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"2761","RT @TRANZGENDR: LGBTQ Professionals: Employment Challenges and Workplace Rights

https://t.co/kJOIzOXY1U

#transgender #lgbtq #lgbt https:/‚Ä¶","2016-09-23 17:18:10",NA,NA,"TRUE","FALSE","2","0","FALSE",0
"2762","#Charlotte the same town that just had the #NBAAllStar games taken away from 'em for being #Transgender bullies! ASS BACKWARDS TOWN #racists","2016-09-23 05:22:31",NA,NA,"FALSE","FALSE","0","0","FALSE",-2
"2763","Starting Sept 20, #Strut &amp; @Oxygen usher glamorous trans models onto cable TV. @tyraaross @slaymodels https://t.co/LhbZ6eX75x via @mydesert","2016-09-19 18:49:21",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"2764","College Intern Creates #Training Program on #Transgender Issues https://t.co/1pRoQbVYbg #HR https://t.co/RrzhizVrLX","2016-09-23 13:50:13",NA,NA,"FALSE","FALSE","1","1","FALSE",-1
"2765","RT @MarcusManning2: Great job representing @UMSLAthletics @GLVCsports &amp; @NCAADII Ryan! Discussing his transgender experience.
#GLVC https:/‚Ä¶","2016-09-21 18:45:12",NA,NA,"TRUE","FALSE","9","0","FALSE",1
"2766","@bigledmachine @LindaSuhler Chris is Rachel Maddows identical transgender sister. You can tell by their thick bushy eyebrows. Ì†ΩÌ∏é","2016-09-20 04:04:09",NA,NA,"FALSE","FALSE","0","1","FALSE",0
"2767","RT @juliannesmoore: ""PLEASE GIVE TRANSGENDER TALENT A CHANCE"" MY ASS IS LITERALLY ON FIRE THIS IS SO IMPORTANT","2016-09-19 00:57:10",NA,NA,"TRUE","FALSE","16","0","FALSE",2
"2768","@shanedawson @MsBlaireWhite @mileysrcyrs they hate her because they hate transgender conservatives","2016-09-20 22:43:56",NA,NA,"FALSE","FALSE","0","1","FALSE",-2
"2769","RT @MarcusManning2: Great job representing @UMSLAthletics @GLVCsports &amp; @NCAADII Ryan! Discussing his transgender experience.
#GLVC https:/‚Ä¶","2016-09-21 18:45:12",NA,NA,"TRUE","FALSE","9","0","FALSE",1
"2770","I liked a @YouTube video from @bentonsorensen https://t.co/MMA5AlG2Ge FTM Transgender - REACTION TO OLD VIDEOS","2016-09-23 09:45:34",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"2771","Or in your case Transgender https://t.co/ZMxPoxaf4i","2016-09-23 17:24:30",NA,NA,"FALSE","FALSE","1","1","FALSE",0
"2772","""It is the love that exists with the hate that has kept me going"" @JennicetG #transgender #immigration #initiative4transformativeSw","2016-09-14 01:55:28",NA,NA,"FALSE","FALSE","1","2","FALSE",0
"2773","I realized yesterday that since last year's Southern Comfort Transgender Conference I have seven new tattoos.... https://t.co/WrqCKyWdno","2016-09-23 10:34:07",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"2774","would you date a transgender person","2016-09-22 04:15:45",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"2775","[News/Film/Television] [USA] From This Day Forward, explores family with transgender dad, Oct. 10: Windy City... https://t.co/VzsU0fYliI","2016-09-23 14:14:42",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"2776","RT @trans_wave: In observation of #BiVisiblityDay we're having a twitter chat about sexual diversity in the transgender community, TODAY @‚Ä¶","2016-09-23 18:41:43",NA,NA,"TRUE","FALSE","25","0","FALSE",0
"2777","Memo to the Washington Post: The Bible Does Reject 'Transgender' Behavior | The Stream https://t.co/f3cJsqHqAj","2016-09-17 16:27:53",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"2778","RT @saul42: #TEXANJudge Blocks #Obama‚Äôs Transgender Rules for Schools &amp; thank God for that. 

https://t.co/uug7fZVrQ7 https://t.co/7o2QV2mU‚Ä¶","2016-09-23 14:09:33",NA,NA,"TRUE","FALSE","13","0","FALSE",1
"2779","Lawsuit: Transgender inmate raped at New Orleans‚Äô new jail: Click to share on Twitter (Open... https://t.co/xNCsk9PV6A #nola #neworleans","2016-09-22 00:34:09",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"2780","""The bathroom with its gender-binary regime ... is one of the signatures of the afterlife of slavery."" https://t.co/eTtgC5vShz","2016-09-16 09:02:26",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"2781","TODAY: ACLU seeks intervention in lawsuit targeting anti-discrimination protections for transgender people &amp; women https://t.co/rIiYbpKqzr","2016-09-17 00:20:07",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"2782","RT @StarTribune: Minneapolis police announce new transgender, gender nonconformity policy https://t.co/DQb91gdSI2","2016-09-21 20:36:12",NA,NA,"TRUE","FALSE","13","0","FALSE",0
"2783","The Story of Two Transgender Children on Victoric Derbyshire https://t.co/BtexJkK7t2","2016-09-22 11:57:24",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"2784","@OfficialAmiyah lol I know you're transgender boo!! You slay all day everyday Ì†ΩÌ∏ò so it would be easy","2016-09-22 21:35:51",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"2785","TIL that the brains of transgender people more closely match the brains of the gender they identify as than the on‚Ä¶ https://t.co/YrRHFiRgfv","2016-09-23 18:36:20",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"2786","RT @ianaIexander: honestly, few are looking for a young, pre-transition, androgynous transgender male actor. trans representation is limite‚Ä¶","2016-09-23 18:38:09",NA,NA,"TRUE","FALSE","4","0","FALSE",0
"2787","Treat Transgender People with Kindness https://t.co/jJnlQIfcs5","2016-09-22 22:00:28",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"2788","@gstory29 @tori_alberts HE IS STILL A BOY EVEN IF HE IS TRANSGENDER YOU IGNORANT FCK","2016-09-20 00:30:31",NA,NA,"FALSE","FALSE","0","5","FALSE",-1
"2789","Treat Transgender People with Kindness https://t.co/jJnlQIfcs5","2016-09-22 22:00:28",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"2790","@OurDailyQueer Mormons need to be targeted for Transgender education. I'm hoping this will help.‚Ä¶ https://t.co/JLhW8mpCTS","2016-09-22 15:51:27",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"2791","This is an absolutely brilliant take on the #Transgender bathroom ""issue"". #LGBTQ https://t.co/iT01SLXKlg","2016-09-22 20:15:00",NA,NA,"FALSE","FALSE","0","1","FALSE",0
"2792","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 18:32:21",NA,NA,"TRUE","FALSE","701","0","FALSE",-2
"2793","RT @mikmargarida: ""transgender couple has child"" would be a better title. https://t.co/L3OVkGeu7R","2016-09-23 17:14:28",NA,NA,"TRUE","FALSE","5","0","FALSE",1
"2794","Target Urged to End Transgender Bathroom Policy After 2nd Man Caught Videotaping Women Undressing https://t.co/FmiFpnMAbY","2016-09-23 05:14:26",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"2795","@chuckwoolery @yrwol7 @BreitbartNews transgender education for the navy that's pure unadulterated horse sh*t.","2016-09-19 17:38:40",NA,NA,"FALSE","FALSE","1","3","FALSE",1
"2796","Stop the Federal Military's Transgender Policy https://t.co/cVzRjzwqX7","2016-09-23 13:50:07",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"2797","@nearshaw it just makes me look transgender.","2016-09-21 18:22:04",NA,NA,"FALSE","FALSE","0","7","FALSE",0
"2798","I liked a @YouTube video https://t.co/Xcj9U6A5CP Coming Clean: I Am Transgender","2016-09-20 03:35:45",NA,NA,"FALSE","FALSE","0","0","FALSE",2
"2799","RT @juliannesmoore: ""PLEASE GIVE TRANSGENDER TALENT A CHANCE"" MY ASS IS LITERALLY ON FIRE THIS IS SO IMPORTANT","2016-09-19 00:56:53",NA,NA,"TRUE","FALSE","16","0","FALSE",2
"2800","""Blackness troubles gender ... Blackness makes for gender trouble."" https://t.co/EGS2zVegA3 https://t.co/3oqQn8PYVH","2016-09-20 07:07:15",NA,NA,"FALSE","FALSE","0","1","FALSE",-2
"2801","@nearshaw it just makes me look transgender.","2016-09-21 18:22:04",NA,NA,"FALSE","FALSE","0","7","FALSE",0
"2802","N. C. Correct. Transgender Restrooms Not Civil Right - American Thinker - https://t.co/RKD8uHTz5y #PJNET - https://t.co/KMKmZrEFy3","2016-09-23 09:39:54",NA,NA,"FALSE","FALSE","2","0","FALSE",2
"2803","@MailOnline So... a transgender couple had a baby...?","2016-09-23 17:20:37",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"2804","RT @UofU_ITSW: ""Who am I hurting by being myself?"" #transgender @JennicetG @USocialWork #initiative4transformativeSw","2016-09-14 01:12:10",NA,NA,"TRUE","FALSE","2","0","FALSE",-1
"2805","RT @jimgoad: When your queerness informs your blackness through a prism of transgender intersectionality, a lot of people will find you ann‚Ä¶","2016-09-23 07:03:24",NA,NA,"TRUE","FALSE","64","0","FALSE",0
"2806","RT @pan12011: Meet ‚ÄúDragon Lady‚Äù, a 55 years old transgender who got her ear and nose removed to look like a dragon.....https://t.co/o6ZyS0‚Ä¶","2016-09-22 03:44:58",NA,NA,"TRUE","FALSE","3","0","FALSE",0
"2807","[News] [USA] Women‚Äôs shelters must admit ‚Äòtransgender‚Äô men: Obama admin rule: LifeSiteNews, VA, USA Thu Sep 2... https://t.co/5Bg7iHG6Sn","2016-09-23 14:14:42",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"2808","Transgender inmate is raped at New Orleans' new $150million jail after being put in a cell with a male inmate and... https://t.co/v2Ugi5TlUw","2016-09-23 18:41:24",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"2809","Transgender students in Michigan just got a big helping hand from the state: Hours of heated‚Ä¶ https://t.co/jCKwN1l9ZZ | @thinkprogress","2016-09-15 08:44:08",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"2810","Barcelona pageant celebrates #transgender women https://t.co/TiskpZxZvL #LGBTQ #LGBT (via NBCOUT #NBCOUT) #LGBTQ","2016-09-23 14:05:55",NA,NA,"FALSE","FALSE","0","3","FALSE",0
"2811","Lawsuit: Transgender inmate raped at New Orleans' new jail. https://t.co/RvRgmCZory","2016-09-22 00:00:36",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"2812","In a first, openly transgender service member promoted https://t.co/k18csrarqq via @nbcnews","2016-09-15 20:27:45",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"2813","Omaha group looks to intervene in Nebraska's suit over federal transgender directive | https://t.co/uhnJnEnyQo","2016-09-16 22:36:24",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"2814","RT @StarTribune: Minneapolis police announce new transgender, gender nonconformity policy https://t.co/DQb91gdSI2","2016-09-21 20:35:38",NA,NA,"TRUE","FALSE","13","0","FALSE",0
"2815","The Story of Two Transgender Children on Victoric Derbyshire, https://t.co/pAj2xcG0B4","2016-09-22 11:55:12",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"2816","Henry Gleaves was sentenced to seven years in prison today for killing a transgender prostitute:‚Ä¶ https://t.co/VHXvwNKRhW","2016-09-22 21:30:19",NA,NA,"FALSE","FALSE","1","1","FALSE",-2
"2817","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 18:36:02",NA,NA,"TRUE","FALSE","700","0","FALSE",-2
"2818","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 18:38:03",NA,NA,"TRUE","FALSE","700","0","FALSE",-2
"2819","Input Sought On Two Sets of Proposed Regulations: Use of Criminal Background Information and Transgender Issues https://t.co/rYST5mzNrV","2016-09-22 21:56:30",NA,NA,"FALSE","FALSE","0","0","FALSE",-2
"2820","A federal judge has declined to dismiss a transgender student's lawsuit against a Wisconsin school district over its bathroom-use rules.","2016-09-20 00:17:03",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"2821","Input Sought On Two Sets of Proposed Regulations: Use of Criminal Background Information and Transgender Issues https://t.co/rYST5mzNrV","2016-09-22 21:56:30",NA,NA,"FALSE","FALSE","0","0","FALSE",-2
"2822","@TrevorProject Mormons need to be targeted for Transgender education. I'm hoping that this will help.‚Ä¶ https://t.co/iWkWQCcC8O","2016-09-22 15:50:21",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"2823","Teen Becomes His School Football Team's First Transgender Player https://t.co/83RtQxQkhG","2016-09-22 19:54:00",NA,NA,"FALSE","FALSE","0","1","FALSE",0
"2824","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 18:31:42",NA,NA,"TRUE","FALSE","701","0","FALSE",-2
"2825","RT @TRANZGENDR: Transgender Actress Jen Richards Cast in 'Nashville'

https://t.co/hz3M4nXAy7

#transgender #girlslikeus #lgbtq https://t.c‚Ä¶","2016-09-23 17:12:42",NA,NA,"TRUE","FALSE","24","0","FALSE",0
"2826","RT @NOH8Campaign: Teen becomes his school football team's first transgender player #NOH8 https://t.co/5qbIPd9UJe","2016-09-23 05:14:07",NA,NA,"TRUE","FALSE","222","0","FALSE",0
"2827","RT @PRMoore1: ANCHORS AWAY? Navy Requires All Sailors to Undergo Transgender Education by July 2017 - Breitbart https://t.co/hxvif4YU5E via‚Ä¶","2016-09-19 17:26:56",NA,NA,"TRUE","FALSE","3","0","FALSE",0
"2828","Now if only dorms did the same... RT @FineComic: New rule expands transgender people's access to homeless shelters https://t.co/JetTKwvHhh","2016-09-23 13:29:16",NA,NA,"FALSE","FALSE","0","1","FALSE",0
"2829","RT @MarcusManning2: Great job representing @UMSLAthletics @GLVCsports &amp; @NCAADII Ryan! Discussing his transgender experience.
#GLVC https:/‚Ä¶","2016-09-21 17:35:16",NA,NA,"TRUE","FALSE","9","0","FALSE",1
"2830","RT @mondokoosh: Jeffrey Tambor wins Emmy for #trans character in 'Transparent,' says ""Please give transgender talent a chance"" https://t.co‚Ä¶","2016-09-20 03:19:13",NA,NA,"TRUE","FALSE","1","0","FALSE",3
"2831","RT @juliannesmoore: ""PLEASE GIVE TRANSGENDER TALENT A CHANCE"" MY ASS IS LITERALLY ON FIRE THIS IS SO IMPORTANT","2016-09-19 00:56:28",NA,NA,"TRUE","FALSE","16","0","FALSE",2
"2832","""The bathroom with its gender-binary regime ... is one of the signatures of the afterlife of slavery."" https://t.co/eTtgC5vShz","2016-09-19 08:11:45",NA,NA,"FALSE","FALSE","1","0","FALSE",0
"2833","RT @MarcusManning2: Great job representing @UMSLAthletics @GLVCsports &amp; @NCAADII Ryan! Discussing his transgender experience.
#GLVC https:/‚Ä¶","2016-09-21 17:35:16",NA,NA,"TRUE","FALSE","9","0","FALSE",1
"2834","So a violent person with a penis is being put in a women's prison.Where is the duty of care to vulnerable women?

 https://t.co/vFen78CkNC","2016-09-23 08:15:19",NA,NA,"FALSE","FALSE","0","3","FALSE",-2
"2835","RT @antoniodelotero: how about you just say ""transgender couple has a child"" https://t.co/ZVzyl1MQzf","2016-09-23 17:20:14",NA,NA,"TRUE","FALSE","233","0","FALSE",0
"2836","#Undocumented #transgender activist @JennicetG packed the room for our 1st #SocialJustice event of the year. #LGBTQ https://t.co/fIJRDIkKW3","2016-09-14 01:11:55",NA,NA,"FALSE","FALSE","4","6","FALSE",-1
"2837","@shonfaye 
transgender people aren't more important than gay people
check your privilege shitlord","2016-09-23 05:35:54",NA,NA,"FALSE","FALSE","0","0","FALSE",2
"2838","RT @pan12011: Meet ‚ÄúDragon Lady‚Äù, a 55 years old transgender who got her ear and nose removed to look like a dragon.....https://t.co/o6ZyS0‚Ä¶","2016-09-22 03:44:58",NA,NA,"TRUE","FALSE","3","0","FALSE",0
"2839","[News] [VA, USA] Va. Attorney General criticizes Mike Pence‚Äôs comments on transgender service members: WWBT, ... https://t.co/c7CLDhkDqt","2016-09-23 14:14:41",NA,NA,"FALSE","FALSE","2","1","FALSE",0
"2840","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 18:41:03",NA,NA,"TRUE","FALSE","707","0","FALSE",-2
"2841","I hope there are plenty of Transgender bathrooms for the fans attending. Oh ya this is hockey,no worries about that.  #russiavscanada","2016-09-15 01:43:19",NA,NA,"FALSE","FALSE","0","0","FALSE",0
