"","tweet","date","lat","lon","isretweet","retweeted","retweetcount","favoritecount","favorited","score"
"3112","RT @MTV: #ModernFamily will feature the first openly transgender child actor: https://t.co/GSMj9kYF5X https://t.co/cn8yQ7xP2B","2016-09-27 20:44:07",NA,NA,"TRUE","FALSE","59","0","FALSE",1
"3113","Mother sues U.S. hospital for discriminating against dead transgend... https://t.co/wTbzuiZq35 via @MailOnline","2016-09-26 22:53:22",NA,NA,"FALSE","FALSE","1","0","FALSE",-2
"3114","RT @mattisraelh97: I am Trump's worst nightmare: A happy hardworking Mexican that happens to be transgender! #trans #mexican Ì†ºÌºàÌ†ºÌø≥Ô∏è‚ÄçÌ†ºÌºà https://‚Ä¶","2016-09-27 18:09:23",NA,NA,"TRUE","FALSE","10","0","FALSE",0
"3115","I wish I was a transgender I just find out that I feel like a boy and not girl my parents don't support me at all.","2016-09-21 23:29:17",NA,NA,"FALSE","FALSE","0","1","FALSE",2
"3116","'Modern Family' casts transgender child actor https://t.co/8XgS7EGuoI","2016-09-27 18:09:22",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"3117","RT @LGBT_Activist: ""Modern Family"" Casts First Openly Transgender Child Actor https://t.co/20PUZph5OB #LGBT","2016-09-26 18:46:49",NA,NA,"TRUE","FALSE","28","0","FALSE",2
"3118","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 04:56:56",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"3119","RT @mgsledge: Transgender woman was raped while housed in Orleans jail cell with ""high-risk"" male inmate, lawsuit alleges: https://t.co/rUn‚Ä¶","2016-09-21 01:16:56",NA,NA,"TRUE","FALSE","15","0","FALSE",-1
"3120","'Modern Family' Casts TV's First Transgender Child Actor https://t.co/3u8qkvXibb","2016-09-27 15:59:08",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"3121","RT @LGBT_Activist: ""Modern Family"" Casts First Openly Transgender Child Actor https://t.co/20PUZph5OB #LGBT","2016-09-26 18:46:49",NA,NA,"TRUE","FALSE","28","0","FALSE",2
"3122","RT @LAnthonyBricker: Yesterday's 43-pg decision regarding bathroom access for an Ohio #transgender student can be found here https://t.co/q‚Ä¶","2016-09-27 15:29:22",NA,NA,"TRUE","FALSE","6","0","FALSE",0
"3123","RT @gerfingerpoken2: North Carolina Correct. Transgender Restrooms not Civil Right - American Thinker - https://t.co/OoktTwgWbI  - https://‚Ä¶","2016-09-27 16:23:47",NA,NA,"TRUE","FALSE","5","0","FALSE",2
"3124","HEAVEN HELP US! Navy to Require All Sailors to Undergo Transgender Education Training by 2017 https://t.co/hXDd9nBoxk via @theblaze","2016-09-20 19:50:13",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"3125","RT @MyDoctorSteve: With Insurers on Board, More Hospitals Offer Transgender Surgery - The Wall Street Journal https://t.co/i922LLfFik","2016-09-27 13:26:56",NA,NA,"TRUE","FALSE","8","0","FALSE",0
"3126","RT @LGBT_Activist: ""Modern Family"" Casts First Openly Transgender Child Actor https://t.co/20PUZph5OB #LGBT","2016-09-26 18:56:43",NA,NA,"TRUE","FALSE","28","0","FALSE",2
"3127","With Insurers on Board, More Hospitals Offer Transgender Surgery - The Wall Street Journal https://t.co/ASHh2n0nli","2016-09-27 11:52:11",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"3128","Series&gt;Modern Family Will Feature A TV First In Its Next Episode - https://t.co/1Xbkemuwv1 #series https://t.co/UO0AsjgMvX","2016-09-27 20:55:26",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"3129","@BeausBoy not even transgender people understand it Tbh","2016-09-20 10:15:38",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"3130","'#Modern_Family' casts #transgender child actor: #ABC's Modern Family has cast its first‚Ä¶ https://t.co/nEZLVBws8K https://t.co/iDHlYRhU7n","2016-09-27 18:10:48",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"3131","With Insurers on Board, More Hospitals Offer Transgender Surgery https://t.co/b9QGR2GsAB https://t.co/VaUMn3ye2L","2016-09-26 22:34:21",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"3132","RT @CutterStreeby: ""The bathroom with its gender-binary regime ... is one of the signatures of the afterlife of slavery."" https://t.co/eTtg‚Ä¶","2016-09-19 08:12:05",NA,NA,"TRUE","FALSE","1","0","FALSE",0
"3133","The insanity continues. ..

https://t.co/LamBRhz6T3","2016-09-19 11:24:00",NA,NA,"FALSE","FALSE","1","1","FALSE",-1
"3134","We loved this show to begin with, but this just puts it over the top for one of our all time favorites! https://t.co/y1U2NbERDR","2016-09-26 21:24:54",NA,NA,"FALSE","FALSE","1","0","FALSE",2
"3135","High level meeting on LGBTQ rights at United Nations
#Path2Equality #LGBTQrights #Transgender #Transrights‚Ä¶ https://t.co/e4IoxfFy0i","2016-09-26 19:15:57",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"3136","RT @nbc4i: Ohio Judge orders girls‚Äô bathroom access for transgender student. https://t.co/YQNt4jm9mt https://t.co/jNmd0V2iUC","2016-09-27 10:21:26",NA,NA,"TRUE","FALSE","1","0","FALSE",0
"3137","RT @MTV: #ModernFamily will feature the first openly transgender child actor: https://t.co/GSMj9kYF5X https://t.co/cn8yQ7xP2B","2016-09-27 20:49:16",NA,NA,"TRUE","FALSE","59","0","FALSE",1
"3138","Series&gt;Modern Family Will Feature A TV First In Its Next Episode - https://t.co/1Xbkemuwv1 #series https://t.co/UO0AsjgMvX","2016-09-27 20:55:26",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"3139","Mother sues U.S. hospital for discriminating against dead transgender son. https://t.co/PqE9MLTa6X  Sue their ass off.","2016-09-27 15:13:56",NA,NA,"FALSE","FALSE","0","0","FALSE",-3
"3140","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 04:52:41",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"3141","Mother sues U.S. hospital for discriminating against dead transgender son. https://t.co/PqE9MLTa6X  Sue their ass off.","2016-09-27 15:13:56",NA,NA,"FALSE","FALSE","0","0","FALSE",-3
"3142","queerguru pick : @fromthisdayfilm excellent documentary on @PBS adds another dimension to the transgender issue‚Ä¶ https://t.co/0MV5dghGhw","2016-09-27 10:17:08",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"3143","RT @RobertTGarrett: Number of Texas prison inmates coming out as transgender soars 5-fold over 2 1/2 yrs they've bn counted. @lmcgaughy: ht‚Ä¶","2016-09-27 16:35:28",NA,NA,"TRUE","FALSE","2","0","FALSE",-1
"3144","RT @MTV: #ModernFamily will feature the first openly transgender child actor: https://t.co/GSMj9kYF5X https://t.co/cn8yQ7xP2B","2016-09-27 20:43:54",NA,NA,"TRUE","FALSE","59","0","FALSE",1
"3145","RT @SeattleOpera: Seattle Opera's 'As One' tells a transgender story through music, theater, community dialogue https://t.co/QR3mzRxwjw #As‚Ä¶","2016-09-26 22:41:06",NA,NA,"TRUE","FALSE","4","0","FALSE",0
"3146","'Modern Family' casts transgender child actor https://t.co/KlkFUMCmTk #entertainment","2016-09-27 18:09:20",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"3147","#azceh16 participants: What are YOU doing to serve &amp; celebrate Transgender identities at your agency?‚Ä¶ https://t.co/eY51PDhurM","2016-09-21 22:22:50",NA,NA,"FALSE","FALSE","0","2","FALSE",1
"3148","'Modern Family' casts transgender child actor https://t.co/Su12FJk5qj","2016-09-27 18:09:20",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"3149","RT @LGBT_Activist: ""Modern Family"" Casts First Openly Transgender Child Actor https://t.co/20PUZph5OB #LGBT","2016-09-26 18:46:30",NA,NA,"TRUE","FALSE","28","0","FALSE",2
"3150","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 04:56:46",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"3151","Philippines Transgender Lawmaker Urges Protection for LGBT Rights - https://t.co/5yNDTGcYKK #GoogleAlerts","2016-09-21 01:15:11",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"3152","Will the Supreme Court simply duck the transgender bathroom issue? https://t.co/PHAA0he0ML is it so hard for you to get its a he.","2016-09-26 17:25:25",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"3153","RT @LGBT_Activist: ""Modern Family"" Casts First Openly Transgender Child Actor https://t.co/20PUZph5OB #LGBT","2016-09-26 18:46:30",NA,NA,"TRUE","FALSE","28","0","FALSE",2
"3154","RT @LAnthonyBricker: Yesterday's 43-pg decision regarding bathroom access for an Ohio #transgender student can be found here https://t.co/q‚Ä¶","2016-09-27 15:29:07",NA,NA,"TRUE","FALSE","6","0","FALSE",0
"3155","North Carolina Correct. Transgender Restrooms not Civil Right - American Thinker - https://t.co/OoktTwgWbI  - https://t.co/eNiHKBMFwU","2016-09-27 16:23:25",NA,NA,"FALSE","FALSE","5","5","FALSE",2
"3156","Philippines' first transgender politician delivers emotional speech on anti-discrimination bill: The country‚Äô... https://t.co/mPnhcu4KMa","2016-09-20 12:18:29",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"3157","RT @MyDoctorSteve: With Insurers on Board, More Hospitals Offer Transgender Surgery - The Wall Street Journal https://t.co/i922LLfFik","2016-09-27 13:01:02",NA,NA,"TRUE","FALSE","8","0","FALSE",0
"3158","RT @LGBT_Activist: ""Modern Family"" Casts First Openly Transgender Child Actor https://t.co/20PUZph5OB #LGBT","2016-09-26 18:56:43",NA,NA,"TRUE","FALSE","28","0","FALSE",2
"3159","RT @WAVY_News: School district not budging on transgender bathroom decision https://t.co/oSkXSE2vQR","2016-09-27 11:29:01",NA,NA,"TRUE","FALSE","2","0","FALSE",0
"3160","RT @mic: The next episode of 'Modern Family' will feature TV's first openly transgender child actor: https://t.co/H0EJeznCsK","2016-09-27 20:55:17",NA,NA,"TRUE","FALSE","12","0","FALSE",2
"3161","Sea Change

A little over two months ago, the American military lifted its ban on transgender troops.  A week... https://t.co/frjHLwMaHZ","2016-09-18 18:05:44",NA,NA,"FALSE","FALSE","0","1","FALSE",0
"3162","Modern Family Will Feature The First Openly Transgender Child Actor https://t.co/ceFjEvfKcT","2016-09-27 18:10:14",NA,NA,"FALSE","FALSE","0","0","FALSE",2
"3163","Modern Family casts transgender child actor https://t.co/YntGryyZFW","2016-09-26 22:29:35",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"3164","""The bathroom with its gender-binary regime ... is one of the signatures of the afterlife of slavery."" https://t.co/eTtgC5vShz","2016-09-19 08:11:45",NA,NA,"FALSE","FALSE","1","0","FALSE",0
"3165","@bernardsoup there are no transgender, Muslims, or out of the closet gays here","2016-09-19 03:26:15",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"3166","Minnneapolis Major, Police Chief Announce Transgender and Gender Non-Conforming Policy https://t.co/8tSolLvuoo https://t.co/VBPSLdNVPs","2016-09-26 21:16:10",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"3167","I can't bring up the issues of black transgender women and men face from our own people? Ì†æÌ¥î","2016-09-26 19:10:18",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"3168","In Norway, Norwegians now can change genders legally with a mouse click https://t.co/0x6vQIVQyB #trans #transgender #LGBT","2016-09-27 10:20:16",NA,NA,"FALSE","FALSE","1","1","FALSE",0
"3169","RT @MTV: #ModernFamily will feature the first openly transgender child actor: https://t.co/GSMj9kYF5X https://t.co/cn8yQ7xP2B","2016-09-27 20:48:45",NA,NA,"TRUE","FALSE","59","0","FALSE",1
"3170","RT @mic: The next episode of 'Modern Family' will feature TV's first openly transgender child actor: https://t.co/H0EJeznCsK","2016-09-27 20:55:17",NA,NA,"TRUE","FALSE","12","0","FALSE",2
"3171","‚ÄòModern Family‚Äô Will Feature Transgender Child Actor: https://t.co/9moLxYUJlk","2016-09-27 15:01:43",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"3172","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 04:50:42",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"3173","‚ÄòModern Family‚Äô Will Feature Transgender Child Actor: https://t.co/9moLxYUJlk","2016-09-27 15:01:43",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"3174","RT @TheNewsPress: Planned Parenthood to offer services to transgender clients https://t.co/JoF7fhS42H #health #SWFL https://t.co/7jbsUVqSuj","2016-09-27 09:13:59",NA,NA,"TRUE","FALSE","1","0","FALSE",0
"3175","RT @EqualityTexas: Texas Association of Business: 'Bathroom Bills' Bad for Business https://t.co/Q8nXh1cc4c #HB2","2016-09-27 16:32:20",NA,NA,"TRUE","FALSE","3","0","FALSE",-1
"3176","RT @MTV: #ModernFamily will feature the first openly transgender child actor: https://t.co/GSMj9kYF5X https://t.co/cn8yQ7xP2B","2016-09-27 20:43:50",NA,NA,"TRUE","FALSE","59","0","FALSE",1
"3177","Judge orders girls‚Äô bathroom access for transgender student https://t.co/CUU4qSZuNc #Seattle","2016-09-26 22:29:17",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"3178","'Modern Family' casts transgender child actor https://t.co/lFwTmmUDe6","2016-09-27 18:08:30",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"3179","It‚Äôs this Trinitarian thinking, this PROCESS of sitting with mystery, that is so helpful when talking about gender. https://t.co/GwbtKEKxpO","2016-09-21 22:20:15",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"3180","'Modern Family' casts transgender child actor https://t.co/tIIrBBJ7Yc","2016-09-27 18:09:20",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"3181","RT @LGBT_Activist: ""Modern Family"" Casts First Openly Transgender Child Actor https://t.co/20PUZph5OB #LGBT","2016-09-26 18:45:38",NA,NA,"TRUE","FALSE","28","0","FALSE",2
"3182","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 04:56:00",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"3183","RT @mgsledge: Transgender woman was raped while housed in Orleans jail cell with ""high-risk"" male inmate, lawsuit alleges: https://t.co/rUn‚Ä¶","2016-09-21 01:08:31",NA,NA,"TRUE","FALSE","15","0","FALSE",-1
"3184","Really good article on this issue: Pledging change: the transgender college students integrating Greek life https://t.co/1nppeqhIf4","2016-09-26 15:33:25",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"3185","RT @LGBT_Activist: ""Modern Family"" Casts First Openly Transgender Child Actor https://t.co/20PUZph5OB #LGBT","2016-09-26 18:45:38",NA,NA,"TRUE","FALSE","28","0","FALSE",2
"3186","Modern Family cast first ever openly transgender child actor https://t.co/8wZcW7Cl11 https://t.co/93vJrpqKOd","2016-09-27 15:25:42",NA,NA,"FALSE","FALSE","0","0","FALSE",2
"3187","RT @ClevelandClinic: .@CUngerMD explains what we've learned about caring for the transgender community over the past 5 years: https://t.co/‚Ä¶","2016-09-27 16:14:46",NA,NA,"TRUE","FALSE","7","0","FALSE",0
"3188","Pioneering Transgender Actress Alexis Arquette Dies https://t.co/bHYn76xjsr","2016-09-20 10:16:47",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"3189","RT @MyDoctorSteve: With Insurers on Board, More Hospitals Offer Transgender Surgery - The Wall Street Journal https://t.co/i922LLfFik","2016-09-27 12:55:32",NA,NA,"TRUE","FALSE","8","0","FALSE",0
"3190","RT @LGBT_Activist: ""Modern Family"" Casts First Openly Transgender Child Actor https://t.co/20PUZph5OB #LGBT","2016-09-26 18:56:10",NA,NA,"TRUE","FALSE","28","0","FALSE",2
"3191","RT @iamtscsr: To the transgender that took time to come for me on Twitter! Please find yourself another band wagon to join... #targetmissed‚Ä¶","2016-09-27 11:27:11",NA,NA,"TRUE","FALSE","2","0","FALSE",0
"3192","RT @rddysum: Medicaid increasingly covering transgender surgery. Private insurers follow suit.  https://t.co/SkwU4rV8n7","2016-09-27 20:55:08",NA,NA,"TRUE","FALSE","8","0","FALSE",0
"3193","Planned Parenthood Expands Services to Transgender Patients in Florida https://t.co/mQun8TEBA0","2016-09-26 18:33:27",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"3194","Transgender child actor to guest star on 'Modern Family'","2016-09-27 18:08:24",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"3195","Her positive influence have impacted not only the minority of being a transgender but the minority of being black and trans #payitnomind","2016-09-26 22:11:21",NA,NA,"FALSE","FALSE","0","3","FALSE",1
"3196","""The bathroom with its gender-binary regime ... is one of the signatures of the afterlife of slavery."" https://t.co/eTtgC5vShz","2016-09-18 11:14:29",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"3197","@CandiceManiga from what I see this is a complete joke . Appealing to transgender, blacks, &amp; white apologists","2016-09-19 02:04:40",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"3198","Minnneapolis Major, Police Chief Announce Transgender and Gender Non-Conforming Policy https://t.co/Wmvr8SNOZr","2016-09-26 21:15:13",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"3199","Feb11,2016 Transgender student's use of locker room causes stir at San Diego high school https://t.co/bZQsb2fZC6","2016-09-26 19:00:13",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"3200","RT @WJHL11: Texas school district not budging on transgender bathroom decision https://t.co/NvCBHZW504","2016-09-27 10:01:20",NA,NA,"TRUE","FALSE","1","0","FALSE",0
"3201","RT @FoxxyGlamKitty: So amazing, and groundbreaking: thank you, @ModernFam!

#LGBT 

https://t.co/aExWdvae3v","2016-09-27 20:48:04",NA,NA,"TRUE","FALSE","1","0","FALSE",3
"3202","RT @rddysum: Medicaid increasingly covering transgender surgery. Private insurers follow suit.  https://t.co/SkwU4rV8n7","2016-09-27 20:55:08",NA,NA,"TRUE","FALSE","8","0","FALSE",0
"3203","Celeste Thorson: Modern Family to Feature First Openly Transgender Child Actor on TV: Wednesday's episode of ...  https://t.co/RfaD6euBKc","2016-09-27 15:00:06",NA,NA,"FALSE","FALSE","0","0","FALSE",2
"3204","@DonnaRo86165010 @CodeAud @gyhazeleyes    Whatever Libs may say bout Putin....WEAK is NOT mentioned. Obama? HereÌ†ΩÌ±áÌ†ºÌøΩ
https://t.co/eA46a9xG8R","2016-09-21 23:27:18",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"3205","Celeste Thorson: Modern Family to Feature First Openly Transgender Child Actor on TV: Wednesday's episode of ...  https://t.co/RfaD6euBKc","2016-09-27 15:00:06",NA,NA,"FALSE","FALSE","0","0","FALSE",2
"3206","RT @TBOcom: Judge orders girls' bathroom access for transgender student https://t.co/pVjdtywKUl","2016-09-27 09:02:55",NA,NA,"TRUE","FALSE","2","0","FALSE",0
"3207","Number of Texas prison inmates coming out as transgender at all-time high https://t.co/jMGTd1Pt9J","2016-09-27 16:31:11",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"3208","RT @mic: The next episode of 'Modern Family' will feature TV's first openly transgender child actor: https://t.co/H0EJeznCsK","2016-09-27 20:43:43",NA,NA,"TRUE","FALSE","12","0","FALSE",2
"3209","RT @SeattleOpera: Seattle Opera's 'As One' tells a transgender story through music, theater, community dialogue https://t.co/QR3mzRxwjw #As‚Ä¶","2016-09-26 22:28:33",NA,NA,"TRUE","FALSE","4","0","FALSE",0
"3210","'Modern Family' casts transgender child actor https://t.co/dk3hgV5ka4","2016-09-27 18:08:25",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"3211","Jackie Evancho‚Äôs family suing Pennsylvania school to impose ‚Äòtransgender‚Äô bathrooms | News | LifeSite https://t.co/L18z9sWEA7","2016-09-21 21:50:07",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"3212","'Modern Family' casts transgender child actor https://t.co/uBesFRrGr7","2016-09-27 18:09:18",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"3213","""Modern Family"" Casts First Openly Transgender Child Actor https://t.co/20PUZph5OB #LGBT","2016-09-26 18:45:13",NA,NA,"FALSE","FALSE","28","53","FALSE",2
"3214","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 04:55:36",NA,NA,"TRUE","FALSE","27","0","FALSE",1
